	
0.556	0.193481445		
0.56	0.161193848		
0.564	0.12902832		
0.568	0.097290039		
0.572	0.06628418		
0.576	0.036132813		
0.58	0.007080078		
0.584	-0.020446777		
0.588	-0.046508789		
0.592	-0.070983887		
0.596	-0.093933105		
0.6	-0.11541748		
0.604	-0.135559082		
0.608	-0.15435791		
0.612	-0.171691895		
0.616	-0.187438965		
0.62	-0.201660156		
0.624	-0.214416504		
0.628	-0.225891113		
0.632	-0.23626709		
0.636	-0.245849609		
0.64	-0.254699707		
0.644	-0.262817383		
0.648	-0.270385742		
0.652	-0.27722168		
0.656	-0.283508301		
0.66	-0.289428711		
0.664	-0.294799805		
0.668	-0.299804688		
0.672	-0.304443359		
0.676	-0.30871582		
0.68	-0.3125		
0.684	-0.315979004		
0.688	-0.319396973		
0.692	-0.322570801		
0.696	-0.325561523		
0.7	-0.328308105		
0.704	-0.330505371		
0.708	-0.332092285		
0.712	-0.333007813		
0.716	-0.333679199		
0.72	-0.334228516		
0.724	-0.334655762		
0.728	-0.335205078		
0.732	-0.335510254		
0.736	-0.33581543		
0.74	-0.33605957		
0.744	-0.336242676		
0.748	-0.336364746		
0.752	-0.336364746		
0.756	-0.336425781		
0.76	-0.336242676		
0.764	-0.335876465		
0.768	-0.335388184		
0.772	-0.334655762		
0.776	-0.33380127		
0.78	-0.332946777		
0.784	-0.33203125		
0.788	-0.331176758		
0.792	-0.330078125		
0.796	-0.328918457		
0.8	-0.327636719		
0.804	-0.32623291		
0.808	-0.324951172		
0.812	-0.323791504		
0.816	-0.322753906		
0.82	-0.321777344		
0.824	-0.320922852		
0.828	-0.320617676		
0.832	-0.320556641		
0.836	-0.320739746		
0.84	-0.321228027		
0.844	-0.321472168		
0.848	-0.321289063		
0.852	-0.3203125		
0.856	-0.318847656		
0.86	-0.317077637		
0.864	-0.314880371		
0.868	-0.3125		
0.872	-0.309875488		
0.876	-0.307067871		
0.88	-0.304199219		
0.884	-0.301513672		
0.888	-0.299377441		
0.892	-0.297790527		
0.896	-0.296630859		
0.9	-0.295715332		
0.904	-0.29486084		
0.908	-0.294006348		
0.912	-0.29296875		
0.916	-0.292053223		
0.92	-0.291137695		
0.924	-0.290039063		
0.928	-0.288818359		
0.932	-0.287475586		
0.936	-0.286071777		
0.94	-0.284545898		
0.944	-0.282897949		
0.948	-0.28125		
0.952	-0.279663086		
0.956	-0.278137207		
0.96	-0.276977539		
0.964	-0.276000977		
0.968	-0.275268555		
0.972	-0.274536133		
0.976	-0.273620605		
0.98	-0.272521973		
0.984	-0.270996094		
0.988	-0.269287109		
0.992	-0.26739502		
0.996	-0.26550293		
1	-0.26385498		
1.004	-0.262329102		
1.008	-0.261108398		
1.012	-0.260070801		
1.016	-0.259155273		
1.02	-0.258117676		
1.024	-0.256835938		
1.028	-0.255615234		
1.032	-0.254211426		
1.036	-0.252746582		
1.04	-0.251281738		
1.044	-0.249694824		
1.048	-0.247924805		
1.052	-0.24597168		
1.056	-0.243896484		
1.06	-0.241760254		
1.064	-0.239501953		
1.068	-0.237304688		
1.072	-0.235290527		
1.076	-0.233459473		
1.08	-0.231872559		
1.084	-0.23059082		
1.088	-0.229553223		
1.092	-0.228515625		
1.096	-0.227416992		
1.1	-0.226196289		
1.104	-0.22479248		
1.108	-0.223754883		
1.112	-0.222717285		
1.116	-0.221984863		
1.12	-0.221496582		
1.124	-0.220825195		
1.128	-0.220092773		
1.132	-0.219055176		
1.136	-0.217895508		
1.14	-0.216552734		
1.144	-0.215087891		
1.148	-0.213745117		
1.152	-0.212524414		
1.156	-0.211425781		
1.16	-0.210571289		
1.164	-0.209777832		
1.168	-0.20892334		
1.172	-0.207946777		
1.176	-0.20690918		
1.18	-0.205932617		
1.184	-0.204956055		
1.188	-0.204223633		
1.192	-0.203613281		
1.196	-0.203125		
1.2	-0.202636719		
1.204	-0.202026367		
1.208	-0.20135498		
1.212	-0.200439453		
1.216	-0.199584961		
1.22	-0.198730469		
1.224	-0.197692871		
1.228	-0.196533203		
1.232	-0.194885254		
1.236	-0.192565918		
1.24	-0.188659668		
1.244	-0.182128906		
1.248	-0.171569824		
1.252	-0.154846191		
1.256	-0.130493164		
1.26	-0.098205566		
1.264	-0.058532715		
1.268	-0.013427734		
1.272	0.034729004		
1.276	0.083557129		
1.28	0.131652832		
1.284	0.178100586		
1.288	0.222229004		
1.292	0.263977051		
1.296	0.303039551		
1.3	0.339172363		
1.304	0.372070313		
1.308	0.401611328		
1.312	0.428222656		
1.316	0.451843262		
1.32	0.47277832		
1.324	0.490966797		
1.328	0.506286621		
1.332	0.518798828		
1.336	0.528686523		
1.34	0.536193848		
1.344	0.541809082		
1.348	0.545898438		
1.352	0.548583984		
1.356	0.549926758		
1.36	0.549743652		
1.364	0.548156738		
1.368	0.545349121		
1.372	0.541442871		
1.376	0.536560059		
1.38	0.530578613		
1.384	0.523498535		
1.388	0.515197754		
1.392	0.505981445		
1.396	0.495605469		
1.4	0.484130859		
1.404	0.471679688		
1.408	0.458007813		
1.412	0.442993164		
1.416	0.426574707		
1.42	0.408691406		
1.424	0.389099121		
1.428	0.367675781		
1.432	0.344299316		
1.436	0.318725586		
1.44	0.291015625		
1.444	0.26159668		
1.448	0.230651855		
1.452	0.198791504		
1.456	0.166503906		
1.46	0.134338379		
1.464	0.102600098		
1.468	0.071350098		
1.472	0.040771484		
1.476	0.011169434		
1.48	-0.017089844		
1.484	-0.043823242		
1.488	-0.068908691		
1.492	-0.092224121		
1.496	-0.113891602		
1.5	-0.134338379		
1.504	-0.153442383		
1.508	-0.171325684		
1.512	-0.187805176		
1.516	-0.202880859		
1.52	-0.216369629		
1.524	-0.228393555		
1.528	-0.239440918		
1.532	-0.249572754		
1.536	-0.259033203		
1.54	-0.267883301		
1.544	-0.276062012		
1.548	-0.28338623		
1.552	-0.289978027		
1.556	-0.296020508		
1.56	-0.301452637		
1.564	-0.306518555		
1.568	-0.311645508		
1.572	-0.316345215		
1.576	-0.320678711		
1.58	-0.324584961		
1.584	-0.328186035		
1.588	-0.331298828		
1.592	-0.33380127		
1.596	-0.3359375		
1.6	-0.337768555		
1.604	-0.339172363		
1.608	-0.340393066		
1.612	-0.341491699		
1.616	-0.342651367		
1.62	-0.343811035		
1.624	-0.344848633		
1.628	-0.34576416		
1.632	-0.346252441		
1.636	-0.346496582		
1.64	-0.346557617		
1.644	-0.346374512		
1.648	-0.346313477		
1.652	-0.346374512		
1.656	-0.346618652		
1.66	-0.346801758		
1.664	-0.346679688		
1.668	-0.346374512		
1.672	-0.34588623		
1.676	-0.345275879		
1.68	-0.344543457		
1.684	-0.343688965		
1.688	-0.342956543		
1.692	-0.34197998		
1.696	-0.340820313		
1.7	-0.339660645		
1.704	-0.338256836		
1.708	-0.336608887		
1.712	-0.334777832		
1.716	-0.332763672		
1.72	-0.330810547		
1.724	-0.328918457		
1.728	-0.327087402		
1.732	-0.325378418		
1.736	-0.323852539		
1.74	-0.322265625		
1.744	-0.320739746		
1.748	-0.319519043		
1.752	-0.31854248		
1.756	-0.317687988		
1.76	-0.316833496		
1.764	-0.315734863		
1.768	-0.31427002		
1.772	-0.312744141		
1.776	-0.311279297		
1.78	-0.309936523		
1.784	-0.30859375		
1.788	-0.307128906		
1.792	-0.305236816		
1.796	-0.303161621		
1.8	-0.300964355		
1.804	-0.29901123		
1.808	-0.297180176		
1.812	-0.295288086		
1.816	-0.293579102		
1.82	-0.292053223		
1.824	-0.290405273		
1.828	-0.28894043		
1.832	-0.287475586		
1.836	-0.285888672		
1.84	-0.284179688		
1.844	-0.282409668		
1.848	-0.280700684		
1.852	-0.279052734		
1.856	-0.277404785		
1.86	-0.275695801		
1.864	-0.273925781		
1.868	-0.272216797		
1.872	-0.270385742		
1.876	-0.268615723		
1.88	-0.266906738		
1.884	-0.265319824		
1.888	-0.263977051		
1.892	-0.262695313		
1.896	-0.261474609		
1.9	-0.260253906		
1.904	-0.258789063		
1.908	-0.257141113		
1.912	-0.255310059		
1.916	-0.253479004		
1.92	-0.251953125		
1.924	-0.250671387		
1.928	-0.249511719		
1.932	-0.24822998		
1.936	-0.246887207		
1.94	-0.245666504		
1.944	-0.244628906		
1.948	-0.24395752		
1.952	-0.243408203		
1.956	-0.242797852		
1.96	-0.24206543		
1.964	-0.240905762		
1.968	-0.239501953		
1.972	-0.23815918		
1.976	-0.236938477		
1.98	-0.235778809		
1.984	-0.234741211		
1.988	-0.234008789		
1.992	-0.233337402		
1.996	-0.232666016		
2	-0.232055664		
2.004	-0.231323242		
2.008	-0.230407715		
2.012	-0.229370117		
2.016	-0.228271484		
2.02	-0.226989746		
2.024	-0.225830078		
2.028	-0.224975586		
2.032	-0.224121094		
2.036	-0.223327637		
2.04	-0.22253418		
2.044	-0.221313477		
2.048	-0.219665527		
2.052	-0.217895508		
2.056	-0.216308594		
2.06	-0.21496582		
2.064	-0.213867188		
2.068	-0.21295166		
2.072	-0.211853027		
2.076	-0.210632324		
2.08	-0.209350586		
2.084	-0.208007813		
2.088	-0.206970215		
2.092	-0.206054688		
2.096	-0.205200195		
2.1	-0.203918457		
2.104	-0.201965332		
2.108	-0.198852539		
2.112	-0.193786621		
2.116	-0.185913086		
2.12	-0.17388916		
2.124	-0.15625		
2.128	-0.132080078		
2.132	-0.100769043		
2.136	-0.063171387		
2.14	-0.021057129		
2.144	0.023498535		
2.148	0.068481445		
2.152	0.112548828		
2.156	0.15447998		
2.16	0.194091797		
2.164	0.231201172		
2.168	0.265563965		
2.172	0.297119141		
2.176	0.325561523		
2.18	0.351074219		
2.184	0.373535156		
2.188	0.392883301		
2.192	0.409484863		
2.196	0.423339844		
2.2	0.434753418		
2.204	0.443969727		
2.208	0.45111084		
2.212	0.456420898		
2.216	0.459838867		
2.22	0.461547852		
2.224	0.461425781		
2.228	0.459472656		
2.232	0.456054688		
2.236	0.45123291		
2.24	0.445129395		
2.244	0.437805176		
2.248	0.428955078		
2.252	0.418579102		
2.256	0.406494141		
2.26	0.392700195		
2.264	0.377258301		
2.268	0.359985352		
2.272	0.341064453		
2.276	0.320129395		
2.28	0.29699707		
2.284	0.271789551		
2.288	0.244812012		
2.292	0.21661377		
2.296	0.187805176		
2.3	0.158691406		
2.304	0.129455566		
2.308	0.100341797		
2.312	0.071777344		
2.316	0.044006348		
2.32	0.01739502		
2.324	-0.007629395		
2.328	-0.031311035		
2.332	-0.053527832		
2.336	-0.074523926		
2.34	-0.094177246		
2.344	-0.112365723		
2.348	-0.129333496		
2.352	-0.144897461		
2.356	-0.159057617		
2.36	-0.171875		
2.364	-0.183410645		
2.368	-0.193847656		
2.372	-0.203430176		
2.376	-0.212219238		
2.38	-0.220581055		
2.384	-0.228271484		
2.388	-0.235168457		
2.392	-0.241333008		
2.396	-0.247009277		
2.4	-0.252258301		
2.404	-0.257080078		
2.408	-0.261657715		
2.412	-0.266296387		
2.416	-0.271240234		
2.42	-0.276428223		
2.424	-0.281555176		
2.428	-0.286254883		
2.432	-0.289978027		
2.436	-0.292663574		
2.44	-0.294555664		
2.444	-0.295898438		
2.448	-0.297424316		
2.452	-0.298950195		
2.456	-0.300354004		
2.46	-0.301574707		
2.464	-0.302490234		
2.468	-0.303283691		
2.472	-0.304138184		
2.476	-0.305175781		
2.48	-0.306274414		
2.484	-0.307250977		
2.488	-0.307983398		
2.492	-0.308166504		
2.496	-0.308105469		
2.5	-0.307861328		
2.504	-0.307495117		
2.508	-0.307250977		
2.512	-0.306945801		
2.516	-0.30657959		
2.52	-0.306152344		
2.524	-0.305725098		
2.528	-0.305358887		
2.532	-0.3046875		
2.536	-0.304016113		
2.54	-0.303222656		
2.544	-0.302490234		
2.548	-0.301879883		
2.552	-0.301452637		
2.556	-0.301330566		
2.56	-0.301086426		
2.564	-0.300720215		
2.568	-0.300109863		
2.572	-0.29888916		
2.576	-0.297363281		
2.58	-0.295410156		
2.584	-0.293334961		
2.588	-0.291503906		
2.592	-0.289855957		
2.596	-0.288330078		
2.6	-0.28692627		
2.604	-0.285522461		
2.608	-0.284057617		
2.612	-0.282592773		
2.616	-0.28125		
2.62	-0.280029297		
2.624	-0.278747559		
2.628	-0.27746582		
2.632	-0.276184082		
2.636	-0.274902344		
2.64	-0.273681641		
2.644	-0.272644043		
2.648	-0.271972656		
2.652	-0.271484375		
2.656	-0.270935059		
2.66	-0.270263672		
2.664	-0.26953125		
2.668	-0.268798828		
2.672	-0.267822266		
2.676	-0.266662598		
2.68	-0.265258789		
2.684	-0.263671875		
2.688	-0.261962891		
2.692	-0.260131836		
2.696	-0.258422852		
2.7	-0.257019043		
2.704	-0.255859375		
2.708	-0.254821777		
2.712	-0.253845215		
2.716	-0.252807617		
2.72	-0.251525879		
2.724	-0.249938965		
2.728	-0.248168945		
2.732	-0.246520996		
2.736	-0.245239258		
2.74	-0.244384766		
2.744	-0.24395752		
2.748	-0.243835449		
2.752	-0.243469238		
2.756	-0.242919922		
2.76	-0.241943359		
2.764	-0.240539551		
2.768	-0.239074707		
2.772	-0.237548828		
2.776	-0.236022949		
2.78	-0.234619141		
2.784	-0.233215332		
2.788	-0.231872559		
2.792	-0.230407715		
2.796	-0.228820801		
2.8	-0.227233887		
2.804	-0.225769043		
2.808	-0.224487305		
2.812	-0.223449707		
2.816	-0.222717285		
2.82	-0.222229004		
2.824	-0.221801758		
2.828	-0.221374512		
2.832	-0.220825195		
2.836	-0.219970703		
2.84	-0.218811035		
2.844	-0.217407227		
2.848	-0.215942383		
2.852	-0.214477539		
2.856	-0.213134766		
2.86	-0.212097168		
2.864	-0.211181641		
2.868	-0.210327148		
2.872	-0.209472656		
2.876	-0.208618164		
2.88	-0.207824707		
2.884	-0.207092285		
2.888	-0.206481934		
2.892	-0.205749512		
2.896	-0.205078125		
2.9	-0.204467773		
2.904	-0.203674316		
2.908	-0.202941895		
2.912	-0.202270508		
2.916	-0.201538086		
2.92	-0.200683594		
2.924	-0.199584961		
2.928	-0.198242188		
2.932	-0.196655273		
2.936	-0.195068359		
2.94	-0.193725586		
2.944	-0.192749023		
2.948	-0.192016602		
2.952	-0.191162109		
2.956	-0.190063477		
2.96	-0.188659668		
2.964	-0.187072754		
2.968	-0.185668945		
2.972	-0.184387207		
2.976	-0.183532715		
2.98	-0.182861328		
2.984	-0.182312012		
2.988	-0.18182373		
2.992	-0.181274414		
2.996	-0.180480957		
3	-0.178955078		
3.004	-0.175964355		
3.008	-0.171020508		
3.012	-0.163452148		
3.016	-0.152404785		
3.02	-0.136657715		
3.024	-0.114990234		
3.028	-0.086791992		
3.032	-0.052001953		
3.036	-0.011657715		
3.04	0.032409668		
3.044	0.078369141		
3.048	0.124633789		
3.052	0.170410156		
3.056	0.21496582		
3.06	0.258117676		
3.064	0.299621582		
3.068	0.338867188		
3.072	0.375305176		
3.076	0.408508301		
3.08	0.438354492		
3.084	0.464660645		
3.088	0.487609863		
3.092	0.507629395		
3.096	0.524902344		
3.1	0.539428711		
3.104	0.551452637		
3.108	0.560852051		
3.112	0.567871094		
3.116	0.572875977		
3.12	0.57611084		
3.124	0.577819824		
3.128	0.578063965		
3.132	0.576843262		
3.136	0.57409668		
3.14	0.570068359		
3.144	0.56463623		
3.148	0.558044434		
3.152	0.550476074		
3.156	0.541992188		
3.16	0.532287598		
3.164	0.521240234		
3.168	0.508666992		
3.172	0.494628906		
3.176	0.479309082		
3.18	0.46282959		
3.184	0.445251465		
3.188	0.426269531		
3.192	0.405456543		
3.196	0.382385254		
3.2	0.356933594		
3.204	0.329650879		
3.208	0.30078125		
3.212	0.270812988		
3.216	0.239990234		
3.22	0.208435059		
3.224	0.176330566		
3.228	0.143859863		
3.232	0.11151123		
3.236	0.079711914		
3.24	0.04888916		
3.244	0.019592285		
3.248	-0.008117676		
3.252	-0.034301758		
3.256	-0.059020996		
3.26	-0.082336426		
3.264	-0.104309082		
3.268	-0.125244141		
3.272	-0.144714355		
3.276	-0.162658691		
3.28	-0.179016113		
3.284	-0.193725586		
3.288	-0.20703125		
3.292	-0.218688965		
3.296	-0.229125977		
3.3	-0.238708496		
3.304	-0.247558594		
3.308	-0.25579834		
3.312	-0.26348877		
3.316	-0.270629883		
3.32	-0.277099609		
3.324	-0.282958984		
3.328	-0.288391113		
3.332	-0.293151855		
3.336	-0.297546387		
3.34	-0.301452637		
3.344	-0.304626465		
3.348	-0.307373047		
3.352	-0.309997559		
3.356	-0.31262207		
3.36	-0.315307617		
3.364	-0.317810059		
3.368	-0.320129395		
3.372	-0.321838379		
3.376	-0.322998047		
3.38	-0.323730469		
3.384	-0.32434082		
3.388	-0.324829102		
3.392	-0.324890137		
3.396	-0.324768066		
3.4	-0.32434082		
3.404	-0.323547363		
3.408	-0.322692871		
3.412	-0.321960449		
3.416	-0.321411133		
3.42	-0.320983887		
3.424	-0.320495605		
3.428	-0.319946289		
3.432	-0.319213867		
3.436	-0.31842041		
3.44	-0.317565918		
3.444	-0.316650391		
3.448	-0.316040039		
3.452	-0.315551758		
3.456	-0.315124512		
3.46	-0.314697266		
3.464	-0.313964844		
3.468	-0.313171387		
3.472	-0.312194824		
3.476	-0.311340332		
3.48	-0.31060791		
3.484	-0.310058594		
3.488	-0.309692383		
3.492	-0.309143066		
3.496	-0.308654785		
3.5	-0.308166504		
3.504	-0.307495117		
3.508	-0.30670166		
3.512	-0.305725098		
3.516	-0.304504395		
3.52	-0.303039551		
3.524	-0.301452637		
3.528	-0.299865723		
3.532	-0.298217773		
3.536	-0.296630859		
3.54	-0.29510498		
3.544	-0.293823242		
3.548	-0.29284668		
3.552	-0.291931152		
3.556	-0.291137695		
3.56	-0.290344238		
3.564	-0.289489746		
3.568	-0.288513184		
3.572	-0.287353516		
3.576	-0.286193848		
3.58	-0.284790039		
3.584	-0.28302002		
3.588	-0.28112793		
3.592	-0.278991699		
3.596	-0.276916504		
3.6	-0.275085449		
3.604	-0.273620605		
3.608	-0.272338867		
3.612	-0.271179199		
3.616	-0.269958496		
3.62	-0.268554688		
3.624	-0.266906738		
3.628	-0.265380859		
3.632	-0.263916016		
3.636	-0.262634277		
3.64	-0.261535645		
3.644	-0.260437012		
3.648	-0.259338379		
3.652	-0.2578125		
3.656	-0.255859375		
3.66	-0.253723145		
3.664	-0.251403809		
3.668	-0.249206543		
3.672	-0.247314453		
3.676	-0.245666504		
3.68	-0.24432373		
3.684	-0.242919922		
3.688	-0.241394043		
3.692	-0.239562988		
3.696	-0.237792969		
3.7	-0.236206055		
3.704	-0.234680176		
3.708	-0.233520508		
3.712	-0.232727051		
3.716	-0.23223877		
3.72	-0.231750488		
3.724	-0.231140137		
3.728	-0.23059082		
3.732	-0.229858398		
3.736	-0.228881836		
3.74	-0.227844238		
3.744	-0.226806641		
3.748	-0.225646973		
3.752	-0.22442627		
3.756	-0.223327637		
3.76	-0.222167969		
3.764	-0.22088623		
3.768	-0.219604492		
3.772	-0.218261719		
3.776	-0.217041016		
3.78	-0.215881348		
3.784	-0.21484375		
3.788	-0.213928223		
3.792	-0.21270752		
3.796	-0.211242676		
3.8	-0.209411621		
3.804	-0.207336426		
3.808	-0.205200195		
3.812	-0.203186035		
3.816	-0.20135498		
3.82	-0.199890137		
3.824	-0.198730469		
3.828	-0.197937012		
3.832	-0.19732666		
3.836	-0.196838379		
3.84	-0.196228027		
3.844	-0.19519043		
3.848	-0.193969727		
3.852	-0.192443848		
3.856	-0.190917969		
3.86	-0.189453125		
3.864	-0.188232422		
3.868	-0.18737793		
3.872	-0.186462402		
3.876	-0.18560791		
3.88	-0.184692383		
3.884	-0.18359375		
3.888	-0.182373047		
3.892	-0.181091309		
3.896	-0.179931641		
3.9	-0.179016113		
3.904	-0.178161621		
3.908	-0.177429199		
3.912	-0.176635742		
3.916	-0.17578125		
3.92	-0.174865723		
3.924	-0.17401123		
3.928	-0.173339844		
3.932	-0.172851563		
3.936	-0.172668457		
3.94	-0.172485352		
3.944	-0.172180176		
3.948	-0.171447754		
3.952	-0.16973877		
3.956	-0.166503906		
3.96	-0.160949707		
3.964	-0.151550293		
3.968	-0.136535645		
3.972	-0.114013672		
3.976	-0.082946777		
3.98	-0.043457031		
3.984	0.002990723		
3.988	0.05456543		
3.992	0.108947754		
3.996	0.164123535		
4	0.218811035		
4.004	0.272155762		
4.008	0.323364258		
4.012	0.371704102		
4.016	0.416564941		
4.02	0.457641602		
4.024	0.495117188		
4.028	0.528930664		
4.032	0.559509277		
4.036	0.586730957		
4.04	0.610839844		
4.044	0.631774902		
4.048	0.649291992		
4.052	0.66394043		
4.056	0.67590332		
4.06	0.685546875		
4.064	0.693237305		
4.068	0.69921875		
4.072	0.703674316		
4.076	0.706481934		
4.08	0.707519531		
4.084	0.70690918		
4.088	0.704406738		
4.092	0.700256348		
4.096	0.694580078		
4.1	0.687683105		
4.104	0.679748535		
4.108	0.670898438		
4.112	0.661315918		
4.116	0.650817871		
4.12	0.639343262		
4.124	0.626953125		
4.128	0.61340332		
4.132	0.598754883		
4.136	0.583007813		
4.14	0.566162109		
4.144	0.548217773		
4.148	0.528991699		
4.152	0.508422852		
4.156	0.486450195		
4.16	0.46270752		
4.164	0.437316895		
4.168	0.41027832		
4.172	0.381958008		
4.176	0.352416992		
4.18	0.321960449		
4.184	0.290466309		
4.188	0.257995605		
4.192	0.22467041		
4.196	0.190612793		
4.2	0.156066895		
4.204	0.121582031		
4.208	0.087585449		
4.212	0.054443359		
4.216	0.022277832		
4.22	-0.008850098		
4.224	-0.03894043		
4.228	-0.067749023		
4.232	-0.094970703		
4.236	-0.120483398		
4.24	-0.144165039		
4.244	-0.166137695		
4.248	-0.186706543		
4.252	-0.206176758		
4.256	-0.224487305		
4.26	-0.241516113		
4.264	-0.256896973		
4.268	-0.270812988		
4.272	-0.28302002		
4.276	-0.293945313		
4.28	-0.303894043		
4.284	-0.313110352		
4.288	-0.321960449		
4.292	-0.330383301		
4.296	-0.338195801		
4.3	-0.345214844		
4.304	-0.351135254		
4.308	-0.356018066		
4.312	-0.359924316		
4.316	-0.363220215		
4.32	-0.366271973		
4.324	-0.36932373		
4.328	-0.372314453		
4.332	-0.375061035		
4.336	-0.377563477		
4.34	-0.379638672		
4.344	-0.381347656		
4.348	-0.38293457		
4.352	-0.384155273		
4.356	-0.384887695		
4.36	-0.385253906		
4.364	-0.385314941		
4.368	-0.385070801		
4.372	-0.384643555		
4.376	-0.384216309		
4.38	-0.383850098		
4.384	-0.383483887		
4.388	-0.383239746		
4.392	-0.382995605		
4.396	-0.382751465		
4.4	-0.382263184		
4.404	-0.381591797		
4.408	-0.38079834		
4.412	-0.380126953		
4.416	-0.379638672		
4.42	-0.379211426		
4.424	-0.378479004		
4.428	-0.377258301		
4.432	-0.375366211		
4.436	-0.373168945		
4.44	-0.37109375		
4.444	-0.369445801		
4.448	-0.368408203		
4.452	-0.367675781		
4.456	-0.367004395		
4.46	-0.366027832		
4.464	-0.364501953		
4.468	-0.362670898		
4.472	-0.360412598		
4.476	-0.358154297		
4.48	-0.355957031		
4.484	-0.353881836		
4.488	-0.351989746		
4.492	-0.350097656		
4.496	-0.348327637		
4.5	-0.346557617		
4.504	-0.344604492		
4.508	-0.342895508		
4.512	-0.341308594		
4.516	-0.33972168		
4.52	-0.338134766		
4.524	-0.336486816		
4.528	-0.334838867		
4.532	-0.332824707		
4.536	-0.330810547		
4.54	-0.328979492		
4.544	-0.326904297		
4.548	-0.324890137		
4.552	-0.322753906		
4.556	-0.320678711		
4.56	-0.318664551		
4.564	-0.316772461		
4.568	-0.315124512		
4.572	-0.313476563		
4.576	-0.311767578		
4.58	-0.310119629		
4.584	-0.308349609		
4.588	-0.30657959		
4.592	-0.304748535		
4.596	-0.30291748		
4.6	-0.300964355		
4.604	-0.298706055		
4.608	-0.296325684		
4.612	-0.293945313		
4.616	-0.291748047		
4.62	-0.289733887		
4.624	-0.288024902		
4.628	-0.286437988		
4.632	-0.284851074		
4.636	-0.283203125		
4.64	-0.281616211		
4.644	-0.279907227		
4.648	-0.278259277		
4.652	-0.276550293		
4.656	-0.274902344		
4.66	-0.273071289		
4.664	-0.271240234		
4.668	-0.269592285		
4.672	-0.268127441		
4.676	-0.267211914		
4.68	-0.266479492		
4.684	-0.265991211		
4.688	-0.265441895		
4.692	-0.264709473		
4.696	-0.263671875		
4.7	-0.262512207		
4.704	-0.261230469		
4.708	-0.260070801		
4.712	-0.258911133		
4.716	-0.2578125		
4.72	-0.256774902		
4.724	-0.255615234		
4.728	-0.254394531		
4.732	-0.252990723		
4.736	-0.251403809		
4.74	-0.25		
4.744	-0.248657227		
4.748	-0.247741699		
4.752	-0.246948242		
4.756	-0.246398926		
4.76	-0.245788574		
4.764	-0.245117188		
4.768	-0.24420166		
4.772	-0.242980957		
4.776	-0.241638184		
4.78	-0.24029541		
4.784	-0.239074707		
4.788	-0.238098145		
4.792	-0.237304688		
4.796	-0.236633301		
4.8	-0.235839844		
4.804	-0.23449707		
4.808	-0.232971191		
4.812	-0.231079102		
4.816	-0.229309082		
4.82	-0.227722168		
4.824	-0.2265625		
4.828	-0.225769043		
4.832	-0.224975586		
4.836	-0.223937988		
4.84	-0.222473145		
4.844	-0.22076416		
4.848	-0.219238281		
4.852	-0.217895508		
4.856	-0.21697998		
4.86	-0.216552734		
4.864	-0.216186523		
4.868	-0.215759277		
4.872	-0.215026855		
4.876	-0.214294434		
4.88	-0.213562012		
4.884	-0.21295166		
4.888	-0.212646484		
4.892	-0.212585449		
4.896	-0.212646484		
4.9	-0.212585449		
4.904	-0.212280273		
4.908	-0.211730957		
4.912	-0.21081543		
4.916	-0.209655762		
4.92	-0.208496094		
4.924	-0.207214355		
4.928	-0.205871582		
4.932	-0.204467773		
4.936	-0.202880859		
